Month,BSC,Province,District,Cluster,Site Name,latitude,longitude,Home Op Customer Count,Comp A Customer Count,Comp B Customer Count,Comp C Customer Count,Comp D Customer Count,Total Customer Count,Home Op Market Share,Comp A Market Share,Comp B Market Share,Comp C Market Share,Comp D Market Share,Market Share
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Hillside East,-20.18911,28.627255,1290,410,83,241,4,2028,63.61,20.22,4.09,11.88,0.2,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Holiday Inn Bulawayo,-20.16098,28.60904,823,265,48,79,2,1217,67.63,21.77,3.94,6.49,0.16,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Holiday Inn Bulawayo,-20.160938,28.608873,242,84,19,63,0,408,59.31,20.59,4.66,15.44,0,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Ilanda,-20.17984,28.60694,429,121,35,40,0,625,68.64,19.36,5.6,6.4,0,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Ilanda,-20.17983,28.606885,920,285,46,116,1,1368,67.25,20.83,3.36,8.48,0.07,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Manningdale,-20.195642,28.668519,431,151,35,64,2,683,63.1,22.11,5.12,9.37,0.29,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Manningdale,-20.19562,28.66848,1110,356,61,28,0,1555,71.38,22.89,3.92,1.8,0,2
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Matsheumhlope,-20.18674,28.63997,459,131,32,19,0,641,71.61,20.44,4.99,2.96,0,2
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Matsheumhlope,-20.186693,28.640044,584,157,31,62,0,834,70.02,18.82,3.72,7.43,0,2
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Riverside Bulawayo,-20.20925,28.66136,372,130,28,19,0,549,67.76,23.68,5.1,3.46,0,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Riverside Bulawayo,-20.209223,28.661317,951,282,54,129,1,1417,67.11,19.9,3.81,9.1,0.07,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Selborne Park,-20.17091,28.62832,1183,403,91,52,0,1729,68.42,23.31,5.26,3.01,0,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Selborne Park,-20.170871,28.628267,1196,410,87,98,1,1792,66.74,22.88,4.85,5.47,0.06,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Sunninghill,-20.181063,28.658084,1585,474,121,154,1,2335,67.88,20.3,5.18,6.6,0.04,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Sunninghill,-20.18072,28.65778,1038,372,96,32,0,1538,67.49,24.19,6.24,2.08,0,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Waterford,-20.228236,28.658128,636,229,27,75,0,967,65.77,23.68,2.79,7.76,0,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Waterford,-20.22764,28.65689,572,210,39,18,1,840,68.1,25,4.64,2.14,0.12,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Woodlands,-20.1745,28.61433,689,226,38,33,0,986,69.88,22.92,3.85,3.35,0,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Hillside,Woodlands,-20.1745,28.614333,1965,600,120,311,4,3000,65.5,20,4,10.37,0.13,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Bulawayo Museum Micro,-20.1558,28.596426,2,1,0,0,0,3,66.67,33.33,0,0,0,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Bulawayo Museum Micro,-20.1558,28.59643,5,2,0,0,0,7,71.43,28.57,0,0,0,2
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Khumalo,-20.14779,28.61528,1122,367,71,96,3,1659,67.63,22.12,4.28,5.79,0.18,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Khumalo 2,-20.1564,28.6163,1404,389,84,114,0,1991,70.52,19.54,4.22,5.73,0,2
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Killarney 2,-20.13694,28.65114,1633,518,123,107,1,2382,68.56,21.75,5.16,4.49,0.04,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Killarney 2,-20.136883,28.652441,1058,383,76,104,0,1621,65.27,23.63,4.69,6.42,0,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Killarney Bulawayo,-20.15108,28.64294,776,257,41,34,2,1110,69.91,23.15,3.69,3.06,0.18,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,MacDonald Club,-20.15099,28.59651,1643,554,118,170,2,2487,66.06,22.28,4.74,6.84,0.08,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Mahatshula,-20.11272,28.63379,5118,1935,360,322,3,7738,66.14,25.01,4.65,4.16,0.04,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Mahatshula,-20.11269,28.633835,1147,443,79,123,4,1796,63.86,24.67,4.4,6.85,0.22,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,NUST,-20.1657,28.64414,2970,1016,235,173,2,4396,67.56,23.11,5.35,3.94,0.05,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,NUST,-20.165667,28.64416,1363,452,103,169,2,2089,65.25,21.64,4.93,8.09,0.1,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Paddonhurst,-20.14061,28.59808,1568,515,127,151,4,2365,66.3,21.78,5.37,6.38,0.17,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Parklands,-20.140246,28.620939,1343,440,94,184,7,2068,64.94,21.28,4.55,8.9,0.34,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Parklands,-20.14022,28.62097,2250,691,170,200,4,3315,67.87,20.84,5.13,6.03,0.12,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Parklands 2,-20.151021,28.629224,634,201,31,79,1,946,67.02,21.25,3.28,8.35,0.11,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Parklands 2,-20.15011,28.62839,990,263,68,55,0,1376,71.95,19.11,4.94,4,0,2
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Queens Park,-20.11387,28.61172,2891,996,209,210,3,4309,67.09,23.11,4.85,4.87,0.07,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Queens Sports Club,-20.14491,28.59002,1723,539,127,189,0,2578,66.83,20.91,4.93,7.33,0,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Queens Sports Club,-20.144765,28.589966,406,150,37,59,0,652,62.27,23.01,5.67,9.05,0,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Romney Park,-20.126731,28.605119,1261,420,96,159,1,1937,65.1,21.68,4.96,8.21,0.05,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo Khumalo,Romney Park,-20.12219,28.604,4078,1381,308,372,5,6144,66.37,22.48,5.01,6.05,0.08,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo_2,Bulawayo Windsor Park,-20.09978,28.54862,1696,704,138,101,1,2640,64.24,26.67,5.23,3.83,0.04,1
September,Matebeleland,Bulawayo,Bulawayo,Bulawayo_2,Jungle Trenance,-20.094768,28.573021,639,236,50,49,1,975,65.54,24.21,5.13,5.03,0.1,1
September,Matebeleland,Bulawayo,Bulawayo,Cement Siding,Cement Siding,-20.114927,28.689101,2169,640,133,82,1,3025,71.7,21.16,4.4,2.71,0.03,2
September,Matebeleland,Bulawayo,Bulawayo,Cowdry Park,Cowdray Park,-20.0771,28.50877,6372,2519,565,126,2,9584,66.49,26.28,5.9,1.31,0.02,1
September,Matebeleland,Bulawayo,Bulawayo,Cowdry Park,Cowdray Park,-20.077092,28.508723,3872,1431,298,162,3,5766,67.15,24.82,5.17,2.81,0.05,1
September,Matebeleland,Bulawayo,Bulawayo,Cowdry Park,Cowdray Park 2,-20.08725,28.52048,5452,2033,459,282,0,8226,66.28,24.71,5.58,3.43,0,1
September,Matebeleland,Bulawayo,Bulawayo,Cowdry Park,Cowdray Park 2,-20.087166,28.520529,1597,612,106,127,0,2442,65.4,25.06,4.34,5.2,0,1
September,Matebeleland,Bulawayo,Bulawayo,Cowdry Park,Cowdray Park 3,-20.07597,28.517427,2254,856,176,70,0,3356,67.16,25.51,5.24,2.09,0,1
September,Matebeleland,Bulawayo,Bulawayo,Cowdry Park,Cowdray Park 3,-20.07595,28.51735,3352,1355,298,81,0,5086,65.91,26.64,5.86,1.59,0,1
September,Matebeleland,Bulawayo,Bulawayo,Cowdry Park,Cowdray Park 4,-20.078,28.49039,7310,2751,599,104,0,10764,67.91,25.56,5.56,0.97,0,1
September,Matebeleland,Bulawayo,Bulawayo,Cowdry Park,Cowdray Park 4,-20.0778,28.491037,4396,1561,339,108,0,6404,68.64,24.38,5.29,1.69,0,1
September,Matebeleland,Bulawayo,Bulawayo,Gwabalanda,Emakhandeni,-20.1032,28.52396,3922,1561,381,208,2,6074,64.57,25.7,6.27,3.42,0.03,1
September,Matebeleland,Bulawayo,Bulawayo,Gwabalanda,Emakhandeni,-20.103153,28.524081,890,360,82,53,0,1385,64.26,25.99,5.92,3.83,0,1
September,Matebeleland,Bulawayo,Bulawayo,Gwabalanda,Emakhandeni 2,-20.119746,28.526555,3292,1218,291,127,0,4928,66.8,24.72,5.91,2.58,0,1
September,Matebeleland,Bulawayo,Bulawayo,Gwabalanda,Emakhandeni 2,-20.11974,28.5266,2958,1117,284,64,0,4423,66.88,25.25,6.42,1.45,0,1
September,Matebeleland,Bulawayo,Bulawayo,Gwabalanda,Gwabalanda,-20.11361,28.50217,2578,848,236,155,0,3817,67.54,22.22,6.18,4.06,0,1
September,Matebeleland,Bulawayo,Bulawayo,Gwabalanda,Gwabalanda,-20.113585,28.502194,2449,884,175,183,2,3693,66.31,23.94,4.74,4.96,0.05,1
September,Matebeleland,Bulawayo,Bulawayo,Gwabalanda,Luveve,-20.103546,28.506183,1860,674,136,111,1,2782,66.86,24.23,4.89,3.99,0.04,1
September,Matebeleland,Bulawayo,Bulawayo,Gwabalanda,Luveve,-20.10345,28.50618,3864,1388,361,185,1,5799,66.63,23.94,6.23,3.19,0.02,1
September,Matebeleland,Bulawayo,Bulawayo,Gwabalanda,Luveve 2,-20.109775,28.510367,1500,543,147,79,0,2269,66.11,23.93,6.48,3.48,0,1
September,Matebeleland,Bulawayo,Bulawayo,Gwabalanda,Luveve 2,-20.10977,28.51037,1728,689,160,97,0,2674,64.62,25.77,5.98,3.63,0,1
September,Matebeleland,Bulawayo,Bulawayo,Imbizo Barracks,Imbizo Barracks,-20.13107,28.79,5182,2455,378,91,0,8106,63.93,30.29,4.66,1.12,0,1
September,Matebeleland,Bulawayo,Bulawayo,Imbizo Barracks,Imbizo Barracks,-20.114927,28.689101,354,97,14,13,0,478,74.06,20.29,2.93,2.72,0,2
September,Matebeleland,Bulawayo,Bulawayo,Magwegwe,Lobengula,-20.12998,28.51759,2370,904,247,73,0,3594,65.94,25.15,6.87,2.03,0,1
September,Matebeleland,Bulawayo,Bulawayo,Magwegwe,Lobengula,-20.129926,28.517555,2475,858,265,85,0,3683,67.2,23.3,7.2,2.31,0,1
September,Matebeleland,Bulawayo,Bulawayo,Magwegwe,Magwegwe,-20.139,28.51669,7610,2847,751,293,2,11503,66.16,24.75,6.53,2.55,0.02,1
September,Matebeleland,Bulawayo,Bulawayo,Magwegwe,Magwegwe,-20.138961,28.516667,1896,784,207,52,0,2939,64.51,26.68,7.04,1.77,0,1
September,Matebeleland,Bulawayo,Bulawayo,Magwegwe,Magwegwe 2,-20.13733,28.507988,2545,899,244,112,1,3801,66.96,23.65,6.42,2.95,0.03,1
September,Matebeleland,Bulawayo,Bulawayo,Magwegwe,Magwegwe 2,-20.13733,28.50802,5593,2166,535,181,2,8477,65.98,25.55,6.31,2.14,0.02,1
September,Matebeleland,Bulawayo,Bulawayo,Magwegwe,Magwegwe 3,-20.1335,28.49882,1537,558,178,67,0,2340,65.68,23.85,7.61,2.86,0,1
September,Matebeleland,Bulawayo,Bulawayo,Magwegwe,Magwegwe 3,-20.133498,28.498818,1280,441,155,117,1,1994,64.19,22.12,7.77,5.87,0.05,1
September,Matebeleland,Bulawayo,Bulawayo,Magwegwe,Mountainview,-20.127243,28.50643,3053,1185,328,274,0,4840,63.08,24.48,6.78,5.66,0,1
September,Matebeleland,Bulawayo,Bulawayo,Magwegwe,Mountainview,-20.12723,28.50643,9265,3288,933,533,1,14020,66.08,23.45,6.65,3.8,0.01,1
September,Matebeleland,Bulawayo,Bulawayo,Montrose,Barham Green,-20.188162,28.568139,941,294,82,122,0,1439,65.39,20.43,5.7,8.48,0,1
September,Matebeleland,Bulawayo,Bulawayo,Montrose,Barham green,-20.18803,28.568,748,221,47,68,1,1085,68.94,20.37,4.33,6.27,0.09,1
September,Matebeleland,Bulawayo,Bulawayo,Montrose,Bellevue,-20.211413,28.565983,1769,566,131,226,2,2694,65.66,21.01,4.86,8.39,0.07,1
September,Matebeleland,Bulawayo,Bulawayo,Montrose,Bellevue,-20.21136,28.56598,2023,739,165,167,0,3094,65.38,23.88,5.33,5.4,0,1
September,Matebeleland,Bulawayo,Bulawayo,Montrose,Belmont,-20.171105,28.573889,317,104,26,31,1,479,66.18,21.71,5.43,6.47,0.21,1
September,Matebeleland,Bulawayo,Bulawayo,Montrose,Belmont,-20.17106,28.57411,911,296,55,84,2,1348,67.58,21.96,4.08,6.23,0.15,1
September,Matebeleland,Bulawayo,Bulawayo,Montrose,Belmont East,-20.172137,28.582102,995,319,60,119,2,1495,66.56,21.34,4.01,7.96,0.13,1
September,Matebeleland,Bulawayo,Bulawayo,Montrose,Belmont East,-20.16961,28.58025,1446,459,112,148,2,2167,66.73,21.18,5.17,6.83,0.09,1
September,Matebeleland,Bulawayo,Bulawayo,Montrose,Donnington,-20.196895,28.551301,1717,654,122,136,9,2638,65.09,24.79,4.62,5.16,0.34,1
September,Matebeleland,Bulawayo,Bulawayo,Montrose,Donnington,-20.19403,28.55591,1520,609,116,113,2,2360,64.41,25.81,4.92,4.79,0.08,1
September,Matebeleland,Bulawayo,Bulawayo,Montrose,Donnington 2,-20.181719,28.561714,774,225,54,70,0,1123,68.92,20.04,4.81,6.23,0,1
September,Matebeleland,Bulawayo,Bulawayo,Montrose,Donnington 2,-20.18158,28.56167,814,319,65,53,0,1251,65.07,25.5,5.2,4.24,0,1
September,Matebeleland,Bulawayo,Bulawayo,Montrose,Montrose,-20.197048,28.572864,2158,671,146,298,5,3278,65.83,20.47,4.45,9.09,0.15,1
September,Matebeleland,Bulawayo,Bulawayo,Montrose,Montrose,-20.19701,28.5729,1049,390,86,95,5,1625,64.55,24,5.29,5.85,0.31,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Entumbane,-20.120385,28.543285,3768,1448,320,200,0,5736,65.69,25.24,5.58,3.49,0,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Entumbane,-20.12036,28.54329,3590,1254,294,132,1,5271,68.11,23.79,5.58,2.5,0.02,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Entumbane Complex,-20.13017,28.53768,2650,1034,264,97,0,4045,65.51,25.56,6.53,2.4,0,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Entumbane Complex,-20.130046,28.537714,4109,1673,389,114,0,6285,65.38,26.62,6.19,1.81,0,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Matshobana,-20.13523,28.54388,2841,1045,238,135,2,4261,66.67,24.52,5.59,3.17,0.05,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Matshobana,-20.135187,28.543963,2054,699,164,93,0,3010,68.24,23.22,5.45,3.09,0,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Mpopoma,-20.14036,28.55117,1790,615,165,72,1,2643,67.73,23.27,6.24,2.72,0.04,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Mpopoma,-20.140351,28.551122,2477,1025,202,164,0,3868,64.04,26.5,5.22,4.24,0,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Mpopoma South,-20.14659,28.53641,6708,2485,599,260,1,10053,66.73,24.72,5.96,2.59,0.01,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Mpopoma South,-20.146565,28.536385,3714,1438,331,219,1,5703,65.12,25.21,5.8,3.84,0.02,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Njube,-20.13525,28.53344,2784,1095,288,89,0,4256,65.41,25.73,6.77,2.09,0,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Njube,-20.135216,28.533401,1271,464,136,51,0,1922,66.13,24.14,7.08,2.65,0,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Njube 2,-20.139636,28.527557,2659,964,260,97,0,3980,66.81,24.22,6.53,2.44,0,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Njube 2,-20.13953,28.52744,2395,887,267,65,0,3614,66.27,24.54,7.39,1.8,0,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Pelandaba,-20.15264,28.51875,5576,2075,519,186,1,8357,66.72,24.83,6.21,2.23,0.01,1
September,Matebeleland,Bulawayo,Bulawayo,Njube,Pelandaba,-20.152622,28.518796,2432,879,222,110,2,3645,66.72,24.12,6.09,3.02,0.05,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Emganwini,-20.22244,28.518093,2277,819,210,98,0,3404,66.89,24.06,6.17,2.88,0,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Emganwini,-20.22243,28.51816,4755,1828,553,177,0,7313,65.02,25,7.56,2.42,0,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,GMB,-20.16913,28.5235,4738,1828,378,227,0,7171,66.07,25.49,5.27,3.17,0,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,GMB,-20.169065,28.523452,2257,854,194,145,2,3452,65.38,24.74,5.62,4.2,0.06,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Kelvin,-20.15966,28.52282,1685,643,136,52,1,2517,66.94,25.55,5.4,2.07,0.04,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Kelvin,-20.158536,28.518459,2210,844,213,86,0,3353,65.91,25.17,6.35,2.56,0,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Nketa,-20.20595,28.52905,9427,3887,839,583,2,14738,63.96,26.37,5.69,3.96,0.01,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Nketa,-20.205906,28.529041,4789,1836,413,418,0,7456,64.23,24.62,5.54,5.61,0,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Nketa 2,-20.19023,28.53073,4473,1849,444,266,0,7032,63.61,26.29,6.31,3.78,0,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Nketa 2,-20.189568,28.527925,2019,831,161,134,1,3146,64.18,26.41,5.12,4.26,0.03,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Nkulumane,-20.18333,28.51446,7075,2942,683,319,3,11022,64.19,26.69,6.2,2.89,0.03,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Nkulumane,-20.183283,28.514435,3620,1483,390,242,2,5737,63.1,25.85,6.8,4.22,0.03,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Nkulumane 2,-20.18491,28.49252,5509,2289,531,272,3,8604,64.03,26.6,6.17,3.16,0.03,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Nkulumane 2,-20.184854,28.492498,4293,1767,387,263,2,6712,63.96,26.33,5.77,3.92,0.03,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Nkulumane 3,-20.19536,28.52017,5591,2273,536,263,1,8664,64.53,26.23,6.19,3.04,0.01,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Nkulumane 3,-20.195234,28.520196,2548,985,272,134,0,3939,64.69,25.01,6.91,3.4,0,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Sekusile Township,-20.18516,28.50228,3076,1257,308,143,2,4786,64.27,26.26,6.44,2.99,0.04,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Tshabalala,-20.17497,28.536229,1741,587,140,64,1,2533,68.73,23.17,5.53,2.53,0.04,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Tshabalala,-20.17494,28.53619,3355,1215,265,169,0,5004,67.05,24.28,5.3,3.38,0,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Tshabalala 2,-20.178064,28.527407,1922,791,167,100,0,2980,64.5,26.54,5.6,3.36,0,1
September,Matebeleland,Bulawayo,Bulawayo,Nketa,Tshabalala 2,-20.17801,28.52792,4299,1667,342,206,3,6517,65.97,25.58,5.25,3.16,0.05,1
September,Matebeleland,Bulawayo,Bulawayo,Pumula,Khami Prison,-20.07965,28.43573,1943,480,127,50,0,2600,74.73,18.46,4.88,1.92,0,2
September,Matebeleland,Bulawayo,Bulawayo,Pumula,Khami Prison,-20.079648,28.43659,1619,423,126,48,0,2216,73.06,19.09,5.69,2.17,0,2
September,Matebeleland,Bulawayo,Bulawayo,Pumula,Pumula,-20.14594,28.47303,3859,1162,466,168,1,5656,68.23,20.54,8.24,2.97,0.02,1
September,Matebeleland,Bulawayo,Bulawayo,Pumula,Pumula,-20.145903,28.47303,3238,1036,383,158,1,4816,67.23,21.51,7.95,3.28,0.02,1
September,Matebeleland,Bulawayo,Bulawayo,Pumula,Pumula 2,-20.14518,28.49316,3340,1209,296,117,2,4964,67.28,24.36,5.96,2.36,0.04,1
September,Matebeleland,Bulawayo,Bulawayo,Pumula,Pumula 2,-20.145093,28.493228,2626,924,251,105,0,3906,67.23,23.66,6.43,2.69,0,1
September,Matebeleland,Bulawayo,Bulawayo,Pumula,Pumula North,-20.1365,28.48314,4116,1372,486,184,0,6158,66.84,22.28,7.89,2.99,0,1
September,Matebeleland,Bulawayo,Bulawayo,Pumula,Pumula North,-20.135714,28.483354,2622,853,261,101,0,3837,68.33,22.23,6.8,2.63,0,1
September,Matebeleland,Bulawayo,Bulawayo,Pumula,Pumula South,-20.15301,28.46626,4851,1599,502,222,0,7174,67.62,22.29,7,3.09,0,1
September,Matebeleland,Bulawayo,Bulawayo,Pumula,Pumula South,-20.152682,28.46608,2682,935,240,150,0,4007,66.93,23.33,5.99,3.74,0,1
September,Matebeleland,Bulawayo,Bulawayo,Pumula,Pumula South 2,-20.163945,28.483374,2445,939,248,98,0,3730,65.55,25.17,6.65,2.63,0,1
September,Matebeleland,Bulawayo,Bulawayo,Pumula,Pumula South 2,-20.16339,28.48147,7791,2994,713,224,1,11723,66.46,25.54,6.08,1.91,0.01,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Amakhosi,-20.14082,28.57974,1144,331,97,48,0,1620,70.62,20.43,5.99,2.96,0,2
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Amakhosi,-20.140743,28.579697,373,128,30,14,0,545,68.44,23.49,5.5,2.57,0,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Barbourfields,-20.130155,28.57156,980,318,94,77,0,1469,66.71,21.65,6.4,5.24,0,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Barbourfields,-20.13014,28.57144,5046,1620,447,370,1,7484,67.42,21.65,5.97,4.94,0.01,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Makokoba,-20.14343,28.57422,6146,2035,632,139,1,8953,68.65,22.73,7.06,1.55,0.01,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Makokoba,-20.143312,28.574207,1440,433,125,44,0,2042,70.52,21.2,6.12,2.15,0,2
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Metcalfe,-20.16022,28.57154,1705,579,101,117,1,2503,68.12,23.13,4.04,4.67,0.04,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Mzilikazi,-20.13456,28.56984,3971,1220,396,177,0,5764,68.89,21.17,6.87,3.07,0,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,National Foods COW,-20.1566,28.5644,681,238,46,47,0,1012,67.29,23.52,4.55,4.64,0,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,National Foods COW,-20.156537,28.564802,111,37,7,4,0,159,69.81,23.27,4.4,2.52,0,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Nguboyenja,-20.14073,28.56659,2188,704,206,85,0,3183,68.74,22.12,6.47,2.67,0,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Raylton,-20.16909,28.56721,852,295,59,88,1,1295,65.79,22.78,4.56,6.8,0.08,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Thorngrove,-20.14486,28.56304,2818,906,208,155,1,4088,68.93,22.16,5.09,3.79,0.02,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Thorngrove Industries,-20.15268,28.56054,459,166,25,26,0,676,67.9,24.56,3.7,3.85,0,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Thorngrove Industries 2,-20.15215,28.56918,5754,2267,396,198,0,8615,66.79,26.31,4.6,2.3,0,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Thorngrove Industries 2,-20.149647,28.569173,1173,419,93,85,0,1770,66.27,23.67,5.25,4.8,0,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Westgate Upland,-20.16702,28.55109,3069,1176,245,120,1,4611,66.56,25.5,5.31,2.6,0.02,1
September,Matebeleland,Bulawayo,Bulawayo,Thorgrove,Westgate Upland,-20.166801,28.551236,925,347,78,33,0,1383,66.88,25.09,5.64,2.39,0,1
September,Matebeleland,Bulawayo,Bulawayo,Trenance,Bulawayo Airport,-20.015959,28.626091,61,21,5,4,0,91,67.03,23.08,5.49,4.4,0,1
September,Matebeleland,Bulawayo,Bulawayo,Trenance,Kingsdale,-20.1013,28.60971,1200,412,102,63,2,1779,67.45,23.16,5.73,3.54,0.11,1
September,Matebeleland,Bulawayo,Bulawayo,Trenance,North Trenance,-20.08419,28.57958,954,351,73,51,1,1430,66.71,24.55,5.1,3.57,0.07,1
September,Matebeleland,Bulawayo,Bulawayo,Trenance,Northend,-20.12858,28.58984,2674,929,224,230,2,4059,65.88,22.89,5.52,5.67,0.05,1
September,Matebeleland,Bulawayo,Bulawayo,Trenance,Northend 2,-20.13821,28.5864,2099,635,165,233,1,3133,67,20.27,5.27,7.44,0.03,1
September,Matebeleland,Bulawayo,Bulawayo,Trenance,Northend 2,-20.138202,28.586328,885,296,61,105,0,1347,65.7,21.97,4.53,7.8,0,1
September,Matebeleland,Bulawayo,Bulawayo,Trenance,Northvale,-20.08959,28.60965,1357,463,118,39,0,1977,68.64,23.42,5.97,1.97,0,1
September,Matebeleland,Bulawayo,Bulawayo,Trenance,Queens Park West,-20.11233,28.60423,1364,476,122,105,0,2067,65.99,23.03,5.9,5.08,0,1
September,Matebeleland,Bulawayo,Bulawayo,Trenance,Richmond,-20.11173,28.57625,768,223,58,58,0,1107,69.38,20.14,5.24,5.24,0,1
September,Matebeleland,Bulawayo,Bulawayo,Trenance,Richmond 2,-20.08861,28.5575,784,269,56,35,0,1144,68.53,23.51,4.9,3.06,0,1
September,Matebeleland,Bulawayo,Bulawayo,Trenance,Saucetown,-20.111327,28.590815,997,336,71,88,1,1493,66.78,22.51,4.76,5.89,0.07,1
